Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,ContentLicense,PostId,TagId,Id,TagName,Count,ExcerptPostId,WikiPostId
"1813881","1","","","2009-11-28 21:55:57","","160","205391","<p>This is primarily just curiosity, but are there any OCR implementations in pure Java? I'm curious how this would perform purely in Java, and OCR in general interests me, so I'd love to see how it's implemented in a language I thoroughly understand. Naturally, this would require that the implementation is open source, but I'm still interested in proprietary solutions, as I could at least check out the performance in that case.</p>

<p>I've seen a couple which can be used in Java (like <a href=""http://asprise.com/home/"" rel=""noreferrer"">Asprise</a>) but it doesn't seem that these are pure Java implementations... are there any?</p>
","220648","","1026353","","2013-10-22 12:32:30","2018-04-22 06:11:10","Java OCR implementation","<java><ocr>","5","3","75","2016-02-10 01:12:55","","CC BY-SA 3.0","1813881","17","17","java","1715860","3624966","3607018"
"5014128","1","","","2011-02-16 08:28:43","","160","88021","<p>I know of Android Library projects, which allow you to create a shared-source project that can be pulled into Android Applications as needed. However, that requires that source be available.</p>

<p>I'm looking for a way to build and distribute a closed-source library that can be used in other Android projects like a traditional JAR. This will require usage of the Android compiler, so it's not a vanilla-Java JAR file. FWIW, I do not need to embed resources/layouts in the JAR.</p>

<p>I've seen <a href=""http://andparcel.com/"" rel=""noreferrer"">http://andparcel.com/</a> but it feels like a workaround, and I would rather use something 'officially supported' by Google. Also, I need to make sure that the JAR I build is compatible with old/new version of the Android SDK (i.e. I need a way to set the target platform version, etc).</p>

<p>Do the latest Android toolsets allow for the creation/consumption of JAR binaries? Can you point to some documentation on how I can do it?</p>
","106095","","106095","","2011-02-16 08:35:30","2019-11-19 11:39:11","Create an Android Jar library for distribution","<java><android><jar>","11","2","68","","","CC BY-SA 2.5","5014128","17","17","java","1715860","3624966","3607018"
"44200720","1","44200907","","2017-05-26 11:41:12","","160","71718","<p>When creating tests and mocking dependencies, what is the difference between these three approaches?</p>

<ol>
<li><p>@MockBean:</p>

<pre><code>@MockBean
MyService myservice;
</code></pre></li>
<li><p>@Mock:</p>

<pre><code>@Mock
MyService myservice;
</code></pre></li>
<li><p>Mockito.mock()</p>

<pre><code>MyService myservice = Mockito.mock(MyService.class);
</code></pre></li>
</ol>
","3915006","","","","","2020-08-19 15:11:19","Difference between @Mock, @MockBean and Mockito.mock()","<java><spring><spring-boot><junit><mockito>","2","0","39","","","CC BY-SA 3.0","44200720","17","17","java","1715860","3624966","3607018"
"39077787","1","39077941","","2016-08-22 10:58:34","","160","122231","<p>What's the difference between <code>@GetMapping</code> and <code>@RequestMapping(method = RequestMethod.GET)</code>?<br>
 I've seen in some Spring Reactive examples, that 
<code>@GetMapping</code> was used instead of <code>@RequestMapping</code></p>
","4774429","","5362244","","2016-08-22 11:52:44","2020-06-16 17:59:41","Difference between the annotations @GetMapping and @RequestMapping(method = RequestMethod.GET)","<java><spring><spring-mvc><spring-4>","4","0","24","","","CC BY-SA 3.0","39077787","17","17","java","1715860","3624966","3607018"
"4087696","1","7616094","","2010-11-03 13:52:18","","160","74258","<p>I wonder if there is a way to make asynchronous calls to a database?</p>

<p>For instance, imagine that I've a big request that take a very long time to process, I want to send the request and receive a notification when the request will return a value (by passing a Listener/callback or something). I don't want to block waiting for the database to answer.</p>

<p>I don't consider that using a pool of threads is a solution because it doesn't scale, in the case of heavy concurrent requests this will spawn a very large number of threads.</p>

<p>We are facing this kind of problem with network servers and we have found solutions by using select/poll/epoll system call to avoid having one thread per connection. I'm just wondering how to have a similar feature with database request?</p>

<p>Note:
I'm aware that using a FixedThreadPool may be a good work-around, but I'm surprised that nobody has developed a system really asynchronous (without the usage of extra thread).</p>

<p>** Update **<br>
Because of the lack of real practical solutions, I decided to create a library (part of finagle) myself: <a href=""https://github.com/twitter/finagle/tree/master/finagle-mysql"" rel=""noreferrer"">finagle-mysql</a>. It basically decodes/decodes mysql request/response, and use Finagle/Netty under the hood. It scales extremely well even with huge number of connections.</p>
","1578","","1578","","2014-11-15 21:10:23","2020-05-09 03:07:26","Is asynchronous jdbc call possible?","<java><scala><jdbc><asynchronous><nonblocking>","16","4","75","","","CC BY-SA 3.0","4087696","17","17","java","1715860","3624966","3607018"
"1055243","1","1055337","","2009-06-28 16:49:25","","160","119646","<p>I've seen some interesting claims on SO re Java hashmaps and their <code>O(1)</code> lookup time. Can someone explain why this is so? Unless these hashmaps are vastly different from any of the hashing algorithms I was bought up on, there must always exist a dataset that contains collisions.</p>

<p>In which case, the lookup would be <code>O(n)</code> rather than <code>O(1)</code>. </p>

<p>Can someone explain whether they <em>are</em> O(1) and, if so, how they achieve this?</p>
","14860","","970346","","2020-08-15 04:12:47","2020-08-15 04:12:47","Is a Java hashmap search really O(1)?","<java><hashmap><big-o><time-complexity>","15","2","48","","","CC BY-SA 4.0","1055243","17","17","java","1715860","3624966","3607018"
"5059224","1","5059411","","2011-02-20 18:58:34","","160","197519","<p>I'm searching the java library for parsing XML (complex configuration and data files), I googled a bit but couldn't found other than dom4j (Seems like they are working on V2).. I have taken look at commons configuration but didn't like it, Other apache projects on XML seems under hibernation. I haven't evaluated dom4j by myself but just wanted to know - Does java has other (Good) open source xml parsing libraries? and how's your experience with dom4j?</p>

<p>After the @Voo's answer let me ask another one - Should I use java's built-in classes or any third-party library like dom4j.. What are the advantages?</p>
","617612","","1015315","","2019-06-21 12:38:59","2019-06-21 12:38:59","Which is the best library for XML parsing in java","<java><xml><parsing>","7","4","76","2012-10-22 15:11:04","","CC BY-SA 4.0","5059224","17","17","java","1715860","3624966","3607018"
"4895523","1","4895572","","2011-02-04 07:22:16","","160","259542","<p>I'm trying to make a simple String to SHA1 converter in Java and this is what I've got...</p>

<pre><code>public static String toSHA1(byte[] convertme) {
    MessageDigest md = null;
    try {
        md = MessageDigest.getInstance(""SHA-1"");
    }
    catch(NoSuchAlgorithmException e) {
        e.printStackTrace();
    } 
    return new String(md.digest(convertme));
}
</code></pre>

<p>When I pass it <code>toSHA1(""password"".getBytes())</code>, I get <code>[�a�ɹ??�%l�3~��.</code> I know it's probably a simple encoding fix like UTF-8, but could someone tell me what I should do to get what I want which is <code>5baa61e4c9b93f3f0682250b6cf8331b7ee68fd8</code>? Or am I doing this completely wrong?</p>
","394933","","774398","","2018-11-23 00:05:36","2019-02-05 15:22:00","Java String to SHA1","<java><string><sha1>","12","3","41","","","CC BY-SA 4.0","4895523","17","17","java","1715860","3624966","3607018"
"41431533","1","41431595","","2017-01-02 18:16:29","","160","11032","<p>I have seen some references refer to a access modifier in Java called <code>private protected</code> (both words together):</p>

<pre><code>private protected someMethod() {

}
</code></pre>

<p>One of the pages I found referring to this is <a href=""https://www.cs.princeton.edu/courses/archive/spr96/cs333/java/tutorial/java/javaOO/methodaccess.html"">here</a>. My school lesson also referred to this access modifier (and said it exists). Using it, however, results in an error in the Java language.</p>

<p>I tried with both variables and methods and I'm pretty sure it doesn't exist, but I want an explanation of what happened. Was it considered, then rejected? Or did it get removed in a newer version of Java?</p>

<p>Edit: I am not looking for info about the <code>protected</code> keyword.</p>
","","user6754053","","user6754053","2017-01-03 14:52:38","2017-02-01 08:38:18","Does Java have a ""private protected"" access modifier?","<java><access-modifiers>","5","9","19","","","CC BY-SA 3.0","41431533","17","17","java","1715860","3624966","3607018"
"3283234","1","3283496","","2010-07-19 17:08:31","","159","441468","<p>I am trying to mimic the functionality of this curl command in Java:</p>

<pre><code>curl --basic --user username:password -d """" http://ipaddress/test/login
</code></pre>

<p>I wrote the following using Commons HttpClient 3.0 but somehow ended up getting an <code>500 Internal Server Error</code> from the server. Can someone tell me if I'm doing anything wrong?</p>

<pre><code>public class HttpBasicAuth {

    private static final String ENCODING = ""UTF-8"";

    /**
     * @param args
     */
    public static void main(String[] args) {
        // TODO Auto-generated method stub
        try {

            HttpClient client = new HttpClient();

            client.getState().setCredentials(
                    new AuthScope(""ipaddress"", 443, ""realm""),
                    new UsernamePasswordCredentials(""test1"", ""test1"")
                    );

            PostMethod post = new PostMethod(
                    ""http://address/test/login"");

            post.setDoAuthentication( true );

            try {
                int status = client.executeMethod( post );
                System.out.println(status + ""\n"" + post.getResponseBodyAsString());
            } finally {
                // release any connection resources used by the method
                post.releaseConnection();
            }
        } catch (Exception e) {
            // TODO Auto-generated catch block
            e.printStackTrace();
        }
    }
   } 
</code></pre>

<p>And I later tried a Commons HttpClient 4.0.1 but still the same error:</p>

<pre><code>import java.io.BufferedReader;
import java.io.IOException;
import java.io.InputStream;
import java.io.InputStreamReader;

import org.apache.http.HttpEntity;
import org.apache.http.HttpResponse;
import org.apache.http.auth.AuthScope;
import org.apache.http.auth.UsernamePasswordCredentials;
import org.apache.http.client.ClientProtocolException;
import org.apache.http.client.methods.HttpPost;
import org.apache.http.impl.client.DefaultHttpClient;


public class HttpBasicAuth {

    private static final String ENCODING = ""UTF-8"";

    /**
     * @param args
     */
    public static void main(String[] args) {
        // TODO Auto-generated method stub

        try {
            DefaultHttpClient httpclient = new DefaultHttpClient();

            httpclient.getCredentialsProvider().setCredentials(
                    new AuthScope(AuthScope.ANY_HOST, AuthScope.ANY_PORT), 
                    new UsernamePasswordCredentials(""test1"", ""test1""));

            HttpPost httppost = new HttpPost(""http://host:post/test/login"");

            System.out.println(""executing request "" + httppost.getRequestLine());
            HttpResponse response;
            response = httpclient.execute(httppost);
            HttpEntity entity = response.getEntity();

            System.out.println(""----------------------------------------"");
            System.out.println(response.getStatusLine());
            if (entity != null) {
                System.out.println(""Response content length: "" + entity.getContentLength());
            }
            if (entity != null) {
                entity.consumeContent();
            }

            httpclient.getConnectionManager().shutdown();  
        } catch (ClientProtocolException e) {
            // TODO Auto-generated catch block
            e.printStackTrace();
        } catch (IOException e) {
            // TODO Auto-generated catch block
            e.printStackTrace();
        }
}
</code></pre>
","184046","","184046","","2010-07-19 17:21:08","2019-03-27 14:44:22","Http Basic Authentication in Java using HttpClient?","<java><http><apache-commons>","10","3","65","","","CC BY-SA 2.5","3283234","17","17","java","1715860","3624966","3607018"
